"","userId","movieId","rating","timestamp","title","genres"
"5904743",42136,2355,2,1079301234,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
"6139838",43873,70,4,1150212859,"From Dusk Till Dawn (1996)","Action|Comedy|Horror|Thriller"
"8370175",60048,531,3,848651700,"Secret Garden, The (1993)","Children|Drama"
"3905402",27991,4720,5,1209235850,"Others, The (2001)","Horror|Mystery|Thriller"
"7915375",56768,1073,5,1182506265,"Willy Wonka & the Chocolate Factory (1971)","Children|Comedy|Fantasy|Musical"
"350773",2744,1370,3,855340213,"Die Hard 2 (1990)","Action|Adventure|Thriller"
"6292055",44955,4848,4,1123078462,"Mulholland Drive (2001)","Crime|Drama|Film-Noir|Mystery|Thriller"
"2980261",21567,595,3,845636605,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance"
"5303289",37952,1810,4,993190874,"Primary Colors (1998)","Comedy|Drama"
"7224720",51622,3861,3,976911466,"Replacements, The (2000)","Comedy"
"2202902",16055,2858,5,950756892,"American Beauty (1999)","Drama"
"4570076",32584,502,3,836482368,"Next Karate Kid, The (1994)","Action|Children"
"1617320",11858,5981,1,1055965475,"Day of the Triffids, The (1962)","Horror|Sci-Fi"
"5110119",36583,47,4,965795437,"Seven (a.k.a. Se7en) (1995)","Crime|Horror|Mystery|Thriller"
"2106346",15311,51091,3,1206412487,"Black Snake Moan (2006)","Drama|Romance"
"28656",215,3742,4.5,1177966250,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)","Drama|War"
"5513592",39377,1019,4,966181506,"20,000 Leagues Under the Sea (1954)","Adventure|Children|Fantasy|Sci-Fi"
"4324281",30865,31658,4.5,1172920563,"Howl's Moving Castle (Hauru no ugoku shiro) (2004)","Adventure|Animation|Fantasy|Romance|Sci-Fi"
"2820521",20354,1272,4,1140742357,"Patton (1970)","Drama|War"
"350962",2745,1249,4,946015792,"Femme Nikita, La (Nikita) (1990)","Action|Crime|Romance|Thriller"
"8448798",60600,1036,4,1110924386,"Die Hard (1988)","Action|Crime|Thriller"
"4103284",29374,648,5,1036978492,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"6782831",48493,6153,3,1125274893,"Zapped! (1982)","Comedy|Sci-Fi"
"2593198",18762,2118,3,1094086900,"Dead Zone, The (1983)","Drama|Fantasy|Horror|Thriller"
"5018351",35888,4844,4,1003082937,"Bandits (2001)","Comedy|Crime|Romance"
"8569540",61444,2781,3,945236198,"Tingler, The (1959)","Horror"
"4534339",32333,1275,3,865456331,"Highlander (1986)","Action|Adventure|Fantasy"
"7083431",50647,4214,3.5,1074615879,"Revenge of the Nerds (1984)","Comedy"
"394502",3055,4963,3,1051213873,"Ocean's Eleven (2001)","Comedy|Crime|Thriller"
"8576528",61483,3252,3,1078635260,"Scent of a Woman (1992)","Drama"
"4989936",35654,1910,5,901794597,"I Went Down (1997)","Action|Comedy|Crime"
"905813",6800,342,4,961436968,"Muriel's Wedding (1994)","Comedy"
"8499718",60947,4299,3,1017844818,"Knight's Tale, A (2001)","Action|Adventure|Comedy"
"6883486",49140,3159,5,1227136069,"Fantasia 2000 (1999)","Animation|Children|IMAX|Musical"
"5916182",42223,7934,4,1121932411,"Zelig (1983)","Comedy"
"7040508",50300,410,3,842369699,"Addams Family Values (1993)","Comedy"
"99300",761,1799,3,1076536360,"Suicide Kings (1997)","Comedy|Crime|Drama|Mystery|Thriller"
"4799609",34295,1196,4,992868267,"Star Wars: Episode V - The Empire Strikes Back (1980)","Action|Adventure|Sci-Fi"
"4548294",32445,5152,2.5,1173636659,"We Were Soldiers (2002)","Action|Drama|War"
"6230685",44517,2986,2,1042676626,"RoboCop 2 (1990)","Action|Crime|Sci-Fi"
"3001931",21723,1396,4,1114736834,"Sneakers (1992)","Action|Crime|Drama|Sci-Fi"
"6820734",48743,1588,2.5,1152582680,"George of the Jungle (1997)","Children|Comedy"
"3804001",27319,2161,3.5,1116783769,"NeverEnding Story, The (1984)","Adventure|Children|Fantasy"
"5858227",41827,333,1.5,1120421764,"Tommy Boy (1995)","Comedy"
"577163",4403,5872,3,1061490423,"Die Another Day (2002)","Action|Adventure|Thriller"
"8806078",63043,920,2,1018336189,"Gone with the Wind (1939)","Drama|Romance|War"
"2525111",18283,4448,3,1007595306,"Score, The (2001)","Action|Drama"
"3892711",27920,3949,3,995452827,"Requiem for a Dream (2000)","Drama"
"7121880",50941,405,1,956183880,"Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994)","Action|Sci-Fi"
"8936270",64030,780,3,1130595627,"Independence Day (a.k.a. ID4) (1996)","Action|Adventure|Sci-Fi|War"
"9691041",69454,4306,3.5,1132658608,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance"
"2710472",19623,662,5,851018798,"Fear (1996)","Thriller"
"5524835",39457,2105,3,975475434,"Tron (1982)","Action|Adventure|Animation|Sci-Fi|Thriller"
"574662",4385,2628,4,1111652198,"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi"
"635895",4845,2890,2,974597240,"Three Kings (1999)","Action|Adventure|Comedy|Drama|War"
"7490735",53536,3836,4,995765759,"Kelly's Heroes (1970)","Action|Comedy|War"
"7310041",52241,370,4,968770274,"Naked Gun 33 1/3: The Final Insult (1994)","Action|Comedy"
"554814",4233,10,3,1085945124,"GoldenEye (1995)","Action|Adventure|Thriller"
"2012179",14655,661,2.5,1193601425,"James and the Giant Peach (1996)","Animation|Children|Fantasy|Musical"
"4382760",31265,1200,4,890263186,"Aliens (1986)","Action|Horror|Sci-Fi|Thriller"
"9951841",71251,2294,4,1133418231,"Antz (1998)","Adventure|Animation|Children|Comedy|Fantasy"
"6556788",46878,761,2,837182545,"Phantom, The (1996)","Action|Adventure"
"2829591",20414,6197,3.5,1064595939,"Spider (2002)","Drama|Mystery"
"6985971",49961,2918,4,1025213336,"Ferris Bueller's Day Off (1986)","Comedy"
"8985172",64388,2243,3,945236548,"Broadcast News (1987)","Comedy|Drama|Romance"
"5784967",41302,3101,4,1121671009,"Fatal Attraction (1987)","Drama|Thriller"
"7784844",55843,553,4,1015905626,"Tombstone (1993)","Action|Drama|Western"
"3722735",26756,780,3.5,1063724372,"Independence Day (a.k.a. ID4) (1996)","Action|Adventure|Sci-Fi|War"
"6319516",45117,373,3.5,1106420047,"Red Rock West (1992)","Thriller"
"2174581",15865,163,5,1005171964,"Desperado (1995)","Action|Romance|Thriller"
"8323573",59733,151,3,843219604,"Rob Roy (1995)","Action|Drama|Romance|War"
"8360520",59966,2405,2,940090305,"Jewel of the Nile, The (1985)","Action|Adventure|Comedy|Romance"
"3284023",23646,5665,4.5,1054513559,"Knockaround Guys (2002)","Action|Comedy|Crime"
"2655764",19197,1278,4,951363567,"Young Frankenstein (1974)","Action|Comedy|Horror"
"5466007",39003,1084,4,944970811,"Bonnie and Clyde (1967)","Crime|Drama"
"769467",5836,1784,4.5,1154911646,"As Good As It Gets (1997)","Comedy|Drama|Romance"
"1333570",9806,266,4,1053145469,"Legends of the Fall (1994)","Drama|Romance|War|Western"
"5485758",39158,553,5,833987892,"Tombstone (1993)","Action|Drama|Western"
"9668035",69287,349,5,849262796,"Clear and Present Danger (1994)","Action|Adventure|Thriller"
"2819266",20342,1848,4,1030564243,"Borrowers, The (1997)","Adventure|Children|Comedy|Fantasy"
"5388904",38496,1035,4.5,1225297715,"Sound of Music, The (1965)","Musical|Romance"
"4413237",31473,48385,4,1200211749,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)","Comedy"
"5528716",39496,296,4,1120873334,"Pulp Fiction (1994)","Comedy|Crime|Drama"
"5323181",38101,595,4,1225286814,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance"
"8826806",63177,380,1,843570957,"True Lies (1994)","Action|Adventure|Comedy|Romance|Thriller"
"5565627",39750,7445,3.5,1206277393,"Man on Fire (2004)","Action|Crime|Drama|Mystery|Thriller"
"660863",5068,934,4,850058953,"Father of the Bride (1950)","Comedy"
"2585405",18717,2877,3,1113804739,"Tommy (1975)","Drama|Musical"
"7956113",57062,1556,2,901661298,"Speed 2: Cruise Control (1997)","Action|Romance|Thriller"
"1448563",10665,1356,2.5,1192363338,"Star Trek: First Contact (1996)","Action|Adventure|Sci-Fi|Thriller"
"4857088",34721,592,3,833735327,"Batman (1989)","Action|Crime|Sci-Fi|Thriller"
"7066765",50513,339,3,847806340,"While You Were Sleeping (1995)","Comedy|Romance"
"9430465",67536,2710,3,974048468,"Blair Witch Project, The (1999)","Horror|Thriller"
"8261220",59324,1136,4,851690693,"Monty Python and the Holy Grail (1975)","Comedy"
"3228279",23293,480,4,845738896,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"9064203",64969,3996,5,1002637173,"Crouching Tiger, Hidden Dragon (Wu hu zang long) (2000)","Action|Adventure|Drama|Fantasy"
"564105",4326,2243,3,946319933,"Broadcast News (1987)","Comedy|Drama|Romance"
"1143890",8504,3623,3,1217672096,"Mission: Impossible 2 (2000)","Action|Thriller"
"9034945",64749,610,4,1022690395,"Heavy Metal (1981)","Action|Adventure|Animation|Horror|Sci-Fi"
"1980624",14463,3183,2,1030398929,"Third Miracle, The (1999)","Drama"
"8347724",59890,5447,3.5,1055383972,"Sunshine State (2002)","Drama"
"6274208",44802,2763,5,955186986,"Thomas Crown Affair, The (1999)","Action|Mystery"
"5782506",41284,5505,2.5,1053556042,"Good Girl, The (2002)","Comedy|Drama"
"721608",5495,161,3,1216877600,"Crimson Tide (1995)","Drama|Thriller|War"
"2831172",20427,8970,3,1169591198,"Finding Neverland (2004)","Drama"
"8884920",63637,2151,2,945214057,"Gods Must Be Crazy II, The (1989)","Comedy"
"1621182",11897,1208,5,879428261,"Apocalypse Now (1979)","Action|Drama|War"
"4317081",30839,290,4,862169537,"Once Were Warriors (1994)","Crime|Drama"
"7547169",53954,2,4,865383171,"Jumanji (1995)","Adventure|Children|Fantasy"
"3714472",26700,1265,3,953090885,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
"1792692",13143,589,5,923337950,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"6762853",48306,7209,3.5,1124828007,"Mr. Hulot's Holiday (Les Vacances de M. Hulot) (1953)","Comedy"
"3431973",24661,3546,3,976146950,"What Ever Happened to Baby Jane? (1962)","Drama|Thriller"
"9450136",67678,2880,3,980741835,"Operation Condor 2 (Armour of God) (Long xiong hu di) (1987)","Action|Adventure|Comedy"
"7117721",50901,6659,4,1209150230,"Tremors (1990)","Comedy|Horror|Sci-Fi"
"5122604",36665,2819,4,1039537140,"3 Days of the Condor (a.k.a. Three Days of the Condor) (1975)","Drama|Romance|Thriller"
"3595083",25828,2311,4,1007089725,"2010: The Year We Make Contact (1984)","Sci-Fi"
"7231377",51673,4009,4,976312042,"Talk Radio (1988)","Drama"
"7519028",53729,3707,0.5,1058195818,"Nine 1/2 Weeks (1986)","Drama|Romance"
"846099",6380,252,3,839453258,"I.Q. (1994)","Comedy|Romance"
"1645696",12068,554,4,859375639,"Trial by Jury (1994)","Crime|Drama|Thriller"
"9796467",70213,1136,4,1214711049,"Monty Python and the Holy Grail (1975)","Comedy"
"9343069",67006,110,4,944407242,"Braveheart (1995)","Action|Drama|War"
"658164",5044,150,3,914503856,"Apollo 13 (1995)","Adventure|Drama"
"5311237",38019,1721,4,938976864,"Titanic (1997)","Drama|Romance"
"553437",4229,198,4,949075286,"Strange Days (1995)","Action|Crime|Drama|Mystery|Sci-Fi|Thriller"
"3778187",27155,3635,3,965274529,"Spy Who Loved Me, The (1977)","Action|Adventure|Thriller"
"1667313",12214,1250,4,879502321,"Bridge on the River Kwai, The (1957)","Adventure|Drama|War"
"5579904",39872,1722,3.5,1226261051,"Tomorrow Never Dies (1997)","Action|Romance|Thriller"
"592307",4520,1641,4,1086054288,"Full Monty, The (1997)","Comedy|Drama"
"4325064",30870,4344,2.5,1144472966,"Swordfish (2001)","Action|Crime|Drama"
"4025142",28837,2463,4,1016860253,"Ruthless People (1986)","Comedy"
"3001292",21715,2194,4,1141330180,"Untouchables, The (1987)","Action|Crime|Drama"
"9249442",66311,1945,5,958414670,"On the Waterfront (1954)","Crime|Drama"
"6018714",42898,6365,4.5,1115345809,"Matrix Reloaded, The (2003)","Action|Sci-Fi|Thriller"
"9567974",68553,6365,2.5,1102281240,"Matrix Reloaded, The (2003)","Action|Sci-Fi|Thriller"
"6340054",45277,293,4.5,1150895272,"Léon: The Professional (Léon) (Professional, The) (1994)","Crime|Drama|Romance|Thriller"
"6524654",46667,3717,3,1178807019,"Gone in 60 Seconds (2000)","Action|Crime"
"9716114",69635,208,3,849281369,"Waterworld (1995)","Action|Adventure|Sci-Fi"
"3453447",24776,41997,4,1142392275,"Munich (2005)","Action|Crime|Drama|Thriller"
"7541098",53895,2,3,1229358956,"Jumanji (1995)","Adventure|Children|Fantasy"
"2861277",20676,3578,5,1032972475,"Gladiator (2000)","Action|Adventure|Drama"
"4465006",31836,553,4.5,1100183810,"Tombstone (1993)","Action|Drama|Western"
"5602108",40028,32,4,975524489,"12 Monkeys (Twelve Monkeys) (1995)","Sci-Fi|Thriller"
"6343985",45296,1909,3,1106502779,"X-Files: Fight the Future, The (1998)","Action|Crime|Mystery|Sci-Fi|Thriller"
"7109197",50843,345,3,852202378,"Adventures of Priscilla, Queen of the Desert, The (1994)","Comedy|Drama"
"1069287",8019,924,5,1042302040,"2001: A Space Odyssey (1968)","Adventure|Sci-Fi"
"3672789",26387,3256,3,974782408,"Patriot Games (1992)","Action|Thriller"
"9923804",71075,910,4,941464872,"Some Like It Hot (1959)","Comedy|Crime"
"4317868",30840,7700,4.5,1117719379,"Wages of Fear, The (Le Salaire de la peur) (1953)","Action|Adventure|Drama|Thriller"
"9283143",66562,307,4,840486019,"Three Colors: Blue (Trois couleurs: Bleu) (1993)","Drama"
"735347",5598,5450,4,1033846817,"Lovely & Amazing (2001)","Comedy"
"5771216",41234,1041,5,939130592,"Secrets & Lies (1996)","Drama"
"4835563",34584,300,4,952127781,"Quiz Show (1994)","Drama"
"1193600",8834,310,3,835794191,"Rent-a-Kid (1995)","Comedy"
"1911679",13967,3020,4,947807914,"Falling Down (1993)","Action|Drama"
"395474",3057,57522,2,1216177872,"First Sunday (2008)","Comedy|Crime"
"4913445",35135,2622,3,947443216,"Midsummer Night's Dream, A (1999)","Comedy|Fantasy"
"3389020",24355,1092,4,1062879567,"Basic Instinct (1992)","Mystery|Thriller"
"4425716",31563,733,4,862349259,"Rock, The (1996)","Action|Adventure|Thriller"
"7347441",52529,31658,3.5,1228720065,"Howl's Moving Castle (Hauru no ugoku shiro) (2004)","Adventure|Animation|Fantasy|Romance|Sci-Fi"
"5175276",36999,1247,3.5,1119751408,"Graduate, The (1967)","Comedy|Drama|Romance"
"3803194",27313,52644,3,1214404979,"Vacancy (2007)","Horror|Thriller"
"6831392",48806,612,3,864571655,"Pallbearer, The (1996)","Comedy"
"5787415",41316,5373,3,1182404710,"Cranes Are Flying, The (Letyat zhuravli) (1957)","Drama|Romance|War"
"6994870",50008,2295,2,945028367,"Impostors, The (1998)","Comedy"
"1475041",10830,2985,3,963974096,"RoboCop (1987)","Action|Crime|Sci-Fi"
"9755082",69923,1014,4,969752399,"Pollyanna (1960)","Children|Comedy|Drama"
"3404903",24471,1300,4,938546537,"My Life as a Dog (Mitt liv som hund) (1985)","Comedy|Drama"
"6417854",45891,595,3,847455742,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance"
"1074767",8048,4191,3,1146263383,"Alfie (1966)","Drama"
"6087060",43454,3471,4.5,1225908024,"Close Encounters of the Third Kind (1977)","Adventure|Drama|Sci-Fi"
"3382771",24318,3680,4,965073383,"Decline of Western Civilization Part II: The Metal Years, The (1988)","Documentary"
"5024515",35930,2,3.5,1119804799,"Jumanji (1995)","Adventure|Children|Fantasy"
"5735970",40976,34534,4,1125563926,"Four Brothers (2005)","Action|Crime|Drama"
"9376240",67197,4167,4,999694641,"15 Minutes (2001)","Thriller"
"1641392",12039,2553,4,1028619516,"Village of the Damned (1960)","Horror|Sci-Fi|Thriller"
"5682393",40596,296,4,834059524,"Pulp Fiction (1994)","Comedy|Crime|Drama"
"2770031",19968,593,4.5,1094612903,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"5873238",41931,558,3.5,1105395241,"Pagemaster, The (1994)","Action|Adventure|Animation|Children|Fantasy"
"4860799",34746,1300,5,1009923697,"My Life as a Dog (Mitt liv som hund) (1985)","Comedy|Drama"
"3078186",22287,6794,4.5,1196698337,"Beethoven's 2nd (1993)","Children|Comedy"
"571706",4368,3578,4,958228932,"Gladiator (2000)","Action|Adventure|Drama"
"5225044",37384,2000,4,1103166195,"Lethal Weapon (1987)","Action|Comedy|Crime|Drama"
"4813582",34401,4223,4.5,1119088918,"Enemy at the Gates (2001)","Drama|War"
"3572123",25643,1380,2,1063241608,"Grease (1978)","Comedy|Musical|Romance"
"9111625",65322,582,3,1047294395,"Métisse (Café au Lait) (1993)","Comedy|Drama"
"2557423",18521,1012,1,1032241857,"Old Yeller (1957)","Children|Drama"
"176054",1401,2762,4,1018740393,"Sixth Sense, The (1999)","Drama|Mystery|Thriller"
"8264066",59342,552,1,1230064660,"Three Musketeers, The (1993)","Action|Adventure|Comedy"
"494472",3784,4545,2.5,1085716794,"Short Circuit (1986)","Comedy|Sci-Fi"
"5946106",42437,36529,4.5,1196199093,"Lord of War (2005)","Action|Crime|Drama|Romance|Thriller|War"
"9802660",70244,697,4,1022143735,"Feeling Minnesota (1996)","Drama|Romance"
"5688560",40644,3000,4.5,1105036153,"Princess Mononoke (Mononoke-hime) (1997)","Action|Adventure|Animation|Drama|Fantasy"
"7267208",51950,2987,3,944970487,"Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery"
"1516790",11148,2143,4,1218553498,"Legend (1985)","Adventure|Fantasy|Romance"
"3178969",22952,2391,4,938467138,"Simple Plan, A (1998)","Crime|Drama|Thriller"
"6989844",49989,110,4,976569017,"Braveheart (1995)","Action|Drama|War"
"8539815",61209,1371,3,902421717,"Star Trek: The Motion Picture (1979)","Adventure|Sci-Fi"
"3778701",27162,518,4,1036098931,"Road to Wellville, The (1994)","Comedy"
"2751724",19863,1835,3,943583121,"City of Angels (1998)","Drama|Fantasy|Romance"
"9874320",70747,2599,5,941445162,"Election (1999)","Comedy"
"1338775",9823,1676,3,945469879,"Starship Troopers (1997)","Action|Sci-Fi|War"
"9769539",70010,48774,4.5,1212027189,"Children of Men (2006)","Action|Adventure|Drama|Sci-Fi|Thriller"
"6415542",45881,44694,2.5,1167944899,"Volver (2006)","Comedy|Drama"
"1619509",11886,153,4,839917744,"Batman Forever (1995)","Action|Adventure|Comedy|Crime"
"1436691",10563,5254,3,1218404132,"Blade II (2002)","Action|Horror|Thriller"
"7616300",54498,1299,4,956584378,"Killing Fields, The (1984)","Drama|War"
"7811524",56025,442,3,834765108,"Demolition Man (1993)","Action|Adventure|Sci-Fi"
"2169053",15815,317,3,1112817375,"Santa Clause, The (1994)","Comedy|Drama|Fantasy"
"7139880",51057,41285,4,1221861809,"Match Point (2005)","Crime|Drama|Romance"
"2927889",21162,480,3,883368785,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"2708285",19598,2959,4,1195661759,"Fight Club (1999)","Action|Crime|Drama|Thriller"
"9022428",64655,50,4,843747094,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"9335917",66948,1371,2,867911396,"Star Trek: The Motion Picture (1979)","Adventure|Sci-Fi"
"4525055",32283,2003,3,902348020,"Gremlins (1984)","Comedy|Horror"
"3288122",23668,724,3,964980599,"Craft, The (1996)","Comedy|Drama|Fantasy|Horror|Thriller"
"3983645",28564,785,4,992141794,"Kingpin (1996)","Comedy"
"1692901",12394,8387,0.5,1194618967,"Police Academy: Mission to Moscow (1994)","Comedy|Crime"
"2088194",15212,592,4,850736212,"Batman (1989)","Action|Crime|Sci-Fi|Thriller"
"8267108",59362,919,5,1045866136,"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical"
"3467481",24888,62,3,861029184,"Mr. Holland's Opus (1995)","Drama"
"5985470",42689,4029,4,984742440,"State and Main (2000)","Comedy|Drama"
"4519118",32227,4995,3,1037920187,"Beautiful Mind, A (2001)","Drama|Mystery|Romance"
"930635",6971,2203,3,1024500909,"Shadow of a Doubt (1943)","Film-Noir|Thriller"
"8952149",64171,368,3,940439670,"Maverick (1994)","Adventure|Comedy|Western"
"2626635",18987,1088,2,882377886,"Dirty Dancing (1987)","Drama|Musical|Romance"
"2493116",18069,1089,5,943307093,"Reservoir Dogs (1992)","Crime|Drama|Thriller"
"8957199",64207,954,4,1019955389,"Mr. Smith Goes to Washington (1939)","Drama"
"1742540",12771,4787,3,1006636893,"Little Man Tate (1991)","Drama"
"4676024",33399,1591,2,1118849348,"Spawn (1997)","Action|Adventure|Sci-Fi|Thriller"
"7946833",57016,198,5,978989184,"Strange Days (1995)","Action|Crime|Drama|Mystery|Sci-Fi|Thriller"
"3410832",24503,6539,4,1096806307,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)","Action|Adventure|Comedy|Fantasy"
"4780352",34157,7981,1.5,1174099558,"Infernal Affairs (Miu gaan diy) (2002)","Crime|Drama|Thriller"
"2605475",18852,1130,5,951780388,"Howling, The (1980)","Horror|Mystery"
"9848177",70530,1175,5,1049818655,"Delicatessen (1991)","Comedy|Drama|Romance"
"4378958",31249,1556,1,956523909,"Speed 2: Cruise Control (1997)","Action|Romance|Thriller"
"7299174",52161,1387,5,901150300,"Jaws (1975)","Action|Horror"
"6801787",48640,595,2,847646118,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance"
"9067212",64996,34,5,973554753,"Babe (1995)","Children|Comedy|Drama|Fantasy"
"7600689",54382,410,3,918801291,"Addams Family Values (1993)","Comedy"
"8527847",61124,288,3,837936031,"Natural Born Killers (1994)","Action|Crime|Thriller"
"2544661",18418,1262,3,963297661,"Great Escape, The (1963)","Action|Adventure|Drama|War"
"4533496",32329,5952,5,1040792458,"Lord of the Rings: The Two Towers, The (2002)","Action|Adventure|Fantasy"
"7841212",56243,3994,5,978160680,"Unbreakable (2000)","Drama|Sci-Fi|Thriller"
"5910764",42175,781,4,939065514,"Stealing Beauty (1996)","Drama"
"9870261",70718,4306,2.5,1161704521,"Shrek (2001)","Adventure|Animation|Children|Comedy|Fantasy|Romance"
"9266535",66444,6535,2.5,1139385521,"Legally Blonde 2: Red, White & Blonde (2003)","Comedy"
"8846813",63330,608,4.5,1111476561,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"5687068",40634,2921,3.5,1054003545,"High Plains Drifter (1973)","Western"
"9189578",65906,1092,2.5,1111475377,"Basic Instinct (1992)","Mystery|Thriller"
"2898845",20944,3300,3,989280225,"Pitch Black (2000)","Horror|Sci-Fi|Thriller"
"2560062",18550,903,5,1005522065,"Vertigo (1958)","Drama|Mystery|Romance|Thriller"
"1626268",11936,2707,3,962680905,"Arlington Road (1999)","Thriller"
"4816291",34420,1198,4.5,1174186622,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","Action|Adventure"
"9793389",70182,2354,1,941583969,"Rugrats Movie, The (1998)","Animation|Children|Comedy"
"7140728",51063,1931,4,1107857256,"Mutiny on the Bounty (1935)","Adventure|Drama"
"6025635",42972,161,3,939096774,"Crimson Tide (1995)","Drama|Thriller|War"
"7558018",54045,372,3,842648064,"Reality Bites (1994)","Comedy|Drama|Romance"
"425668",3228,1958,5,982687339,"Terms of Endearment (1983)","Comedy|Drama"
"8916776",63882,6874,3,1130519711,"Kill Bill: Vol. 1 (2003)","Action|Crime|Thriller"
"7658904",54855,1394,3,969931875,"Raising Arizona (1987)","Comedy"
"8966933",64289,2144,5,945661242,"Sixteen Candles (1984)","Comedy"
"4067081",29101,11,4,1098765838,"American President, The (1995)","Comedy|Drama|Romance"
"7663676",54891,6874,4.5,1208424068,"Kill Bill: Vol. 1 (2003)","Action|Crime|Thriller"
"9406538",67386,932,3,1135838887,"Affair to Remember, An (1957)","Romance"
"7643899",54707,8657,3,1136060401,"Tin Star, The (1957)","Western"
"6500119",46493,34,5,900616984,"Babe (1995)","Children|Comedy|Drama|Fantasy"
"9224024",66157,485,3,849015147,"Last Action Hero (1993)","Action|Adventure|Comedy|Fantasy"
"2697582",19545,3553,3,984863169,"Gossip (2000)","Drama|Thriller"
"9590696",68743,6281,3,1156975102,"Phone Booth (2002)","Drama|Thriller"
"4408378",31432,4874,4.5,1173219616,"K-PAX (2001)","Drama|Fantasy|Mystery|Sci-Fi"
"2621814",18962,4720,4,1120240784,"Others, The (2001)","Horror|Mystery|Thriller"
"9017164",64621,4483,1,1085867273,"Caddyshack II (1988)","Comedy"
"2141216",15590,588,5,845301197,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"9351727",67031,30707,5,1108157511,"Million Dollar Baby (2004)","Drama"
"8396588",60223,3362,4,1110781157,"Dog Day Afternoon (1975)","Comedy|Crime|Drama"
"6122708",43724,6987,3.5,1225945484,"Cabinet of Dr. Caligari, The (Das Cabinet des Dr. Caligari.) (1920)","Crime|Drama|Fantasy|Film-Noir|Horror"
"484794",3699,4621,1,1111634305,"Look Who's Talking (1989)","Comedy"
"7598458",54365,2139,4,995940627,"Secret of NIMH, The (1982)","Adventure|Animation|Children|Drama"
"9165169",65730,485,2,905442750,"Last Action Hero (1993)","Action|Adventure|Comedy|Fantasy"
"425794",3228,2919,4,982352628,"Year of Living Dangerously, The (1982)","Drama|Romance|War"
"6224724",44457,4544,4,1012744218,"Short Circuit 2 (1988)","Comedy|Sci-Fi"
"257697",2002,1247,4,850328449,"Graduate, The (1967)","Comedy|Drama|Romance"
"1775515",13006,246,5,839956675,"Hoop Dreams (1994)","Documentary"
"6541951",46775,4886,3.5,1152740136,"Monsters, Inc. (2001)","Animation|Children|Comedy|Fantasy"
"6605729",47231,53519,3,1226790723,"Death Proof (2007)","Action|Comedy|Crime|Horror|Thriller"
"8197032",58838,593,4,1017111680,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"8758208",62686,2762,4,1022216158,"Sixth Sense, The (1999)","Drama|Mystery|Thriller"
"823795",6207,208,3,946574955,"Waterworld (1995)","Action|Adventure|Sci-Fi"
"4165613",29814,3510,4.5,1099260359,"Frequency (2000)","Drama|Thriller"
"666064",5110,3717,4.5,1168793168,"Gone in 60 Seconds (2000)","Action|Crime"
"1042253",7795,4657,2,1028249891,"Rude Awakening (1989)","Comedy"
"7303670",52193,5013,1,1126361260,"Gosford Park (2001)","Comedy|Drama|Mystery"
"5934226",42368,1673,4,1042679598,"Boogie Nights (1997)","Drama"
"5340241",38194,3358,4,1011749448,"Defending Your Life (1991)","Comedy|Romance"
"484719",3699,1591,2.5,1111633922,"Spawn (1997)","Action|Adventure|Sci-Fi|Thriller"
"6146767",43939,54272,3,1186828661,"Simpsons Movie, The (2007)","Animation|Comedy"
"7380859",52724,3274,3,1126801976,"Single White Female (1992)","Drama|Thriller"
"1176816",8739,2890,4,992727999,"Three Kings (1999)","Action|Adventure|Comedy|Drama|War"
"3662212",26320,3067,5,988905499,"Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)","Comedy|Drama"
"1348873",9900,911,5,974676756,"Charade (1963)","Comedy|Crime|Mystery|Romance|Thriller"
"2968090",21464,2686,3,952006133,"Red Violin, The (Violon rouge, Le) (1998)","Drama|Mystery"
"9071342",65039,2571,5,973559029,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"1127973",8384,1608,3,944348840,"Air Force One (1997)","Action|Thriller"
